embed_dim,hidden_dims,lr,config,metric,mean,sd,ci
128,0,0.0005,embeddim128_hiddendims0_lr5e-4,best_epoch,201.0,43.89760813529594,54.50607962885374
128,0,0.0005,embeddim128_hiddendims0_lr5e-4,loss,0.33168233633041383,0.0547270214920412,0.06795257231559133
128,0,0.0005,embeddim128_hiddendims0_lr5e-4,mae,0.5643720984458923,0.012749127794949397,0.015830132991487642
128,0,0.0005,embeddim128_hiddendims0_lr5e-4,mse,0.6976696252822876,0.034687544868903616,0.0430702756497954
128,0,0.0005,embeddim128_hiddendims0_lr5e-4,num_epochs,236.6,41.25287868743222,51.222214288452044
128,0,0.0005,embeddim128_hiddendims0_lr5e-4,r2,0.8178048014640809,0.00778301763486446,0.009663892794596242
128,0,0.0005,embeddim128_hiddendims0_lr5e-4,rmse,0.83505859375,0.020819296323643842,0.02585057071300459
128,0,0.0005,embeddim128_hiddendims0_lr5e-4,time,28.56625339128077,4.916107038354222,6.104153120840581
128,0,0.001,embeddim128_hiddendims0_lr1e-3,best_epoch,164.0,97.4910252279665,121.05109617354115
128,0,0.001,embeddim128_hiddendims0_lr1e-3,loss,0.2840586468577385,0.12556932707740484,0.15591491271068694
128,0,0.001,embeddim128_hiddendims0_lr1e-3,mae,0.5640740156173706,0.013098653649625777,0.016264126661680714
128,0,0.001,embeddim128_hiddendims0_lr1e-3,mse,0.6970825433731079,0.03568149009803517,0.044304421656994435
128,0,0.001,embeddim128_hiddendims0_lr1e-3,num_epochs,187.2,83.27484614215749,103.39937841067474
128,0,0.001,embeddim128_hiddendims0_lr1e-3,r2,0.8179599165916442,0.0080308765797021,0.009971650323033881
128,0,0.001,embeddim128_hiddendims0_lr1e-3,rmse,0.8346948623657227,0.02141953697448513,0.026595867919412618
128,0,0.001,embeddim128_hiddendims0_lr1e-3,time,22.425140041485427,10.24220430039129,12.717376342043663
128,0,0.005,embeddim128_hiddendims0_lr5e-3,best_epoch,194.6,133.7434110526571,166.064378501052
128,0,0.005,embeddim128_hiddendims0_lr5e-3,loss,0.10748253911733623,0.09134217291381222,0.11341628762478385
128,0,0.005,embeddim128_hiddendims0_lr5e-3,mae,0.5536462068557739,0.016639653661477415,0.02066085889403598
128,0,0.005,embeddim128_hiddendims0_lr5e-3,mse,0.6730680584907531,0.040938763277093365,0.050832188492153284
128,0,0.005,embeddim128_hiddendims0_lr5e-3,num_epochs,221.0,106.86440005914037,132.68967824307904
128,0,0.005,embeddim128_hiddendims0_lr5e-3,r2,0.8242490410804748,0.009172796385782283,0.011389531035079491
128,0,0.005,embeddim128_hiddendims0_lr5e-3,rmse,0.8201147556304932,0.024490691748722922,0.0304092102354953
128,0,0.005,embeddim128_hiddendims0_lr5e-3,time,27.172425657510757,13.664970164476019,16.967301489758473
128,1,0.0001,embeddim128_hiddendims1_lr1e-4,best_epoch,295.0,3.5355339059327378,4.389945165425422
128,1,0.0001,embeddim128_hiddendims1_lr1e-4,loss,0.5213344007730484,0.025200588415868714,0.031290663369535066
128,1,0.0001,embeddim128_hiddendims1_lr1e-4,mae,0.5305723905563354,0.008647979810691148,0.01073788518812822
128,1,0.0001,embeddim128_hiddendims1_lr1e-4,mse,0.6231011033058167,0.0219384637801356,0.027240200651691672
128,1,0.0001,embeddim128_hiddendims1_lr1e-4,num_epochs,299.0,0.0,0.0
128,1,0.0001,embeddim128_hiddendims1_lr1e-4,r2,0.8372608780860901,0.0047841432441826474,0.0059402984285513594
128,1,0.0001,embeddim128_hiddendims1_lr1e-4,rmse,0.7892698526382447,0.013883338818455606,0.01723844198574113
128,1,0.0001,embeddim128_hiddendims1_lr1e-4,time,82.48196107298136,1.6161129877854485,2.0066693139627136
128,1,0.0005,embeddim128_hiddendims1_lr5e-4,best_epoch,265.8,26.09980842841572,32.407192485579024
128,1,0.0005,embeddim128_hiddendims1_lr5e-4,loss,0.2336224943399429,0.017464645830228474,0.02168522196877422
128,1,0.0005,embeddim128_hiddendims1_lr5e-4,mae,0.49385606646537783,0.008073703654237758,0.010024827159633182
128,1,0.0005,embeddim128_hiddendims1_lr5e-4,mse,0.5521619439125061,0.020824138384832408,0.02585658292605955
128,1,0.0005,embeddim128_hiddendims1_lr5e-4,num_epochs,286.6,17.038192392387174,21.155710088096445
128,1,0.0005,embeddim128_hiddendims1_lr5e-4,r2,0.8558003902435303,0.004181007378243276,0.005191406337788998
128,1,0.0005,embeddim128_hiddendims1_lr5e-4,rmse,0.7429713010787964,0.013946441140654848,0.017316793867418998
128,1,0.0005,embeddim128_hiddendims1_lr5e-4,time,78.14483281001449,4.772388542823721,5.92570303906435
128,1,0.001,embeddim128_hiddendims1_lr1e-3,best_epoch,178.0,16.507574019219177,20.496860357348304
128,1,0.001,embeddim128_hiddendims1_lr1e-3,loss,0.20373939424753185,0.016204479073998898,0.020120518275830744
128,1,0.001,embeddim128_hiddendims1_lr1e-3,mae,0.4930121660232544,0.008133573121573248,0.010099164921815333
128,1,0.001,embeddim128_hiddendims1_lr1e-3,mse,0.5500643730163575,0.01945688945154897,0.02415891914901897
128,1,0.001,embeddim128_hiddendims1_lr1e-3,num_epochs,218.2,15.912259424732868,19.75767965776938
128,1,0.001,embeddim128_hiddendims1_lr1e-3,r2,0.856349527835846,0.003663140892605393,0.004548390166696117
128,1,0.001,embeddim128_hiddendims1_lr1e-3,rmse,0.7415707468986511,0.013095546440396498,0.016260268551845813
128,1,0.001,embeddim128_hiddendims1_lr1e-3,time,59.695750314369796,4.53748009323393,5.63402567433484
128,1,0.005,embeddim128_hiddendims1_lr5e-3,best_epoch,86.8,13.046072205840346,16.198838175958755
128,1,0.005,embeddim128_hiddendims1_lr5e-3,loss,0.11705978661775587,0.017847091024437867,0.022160090397710077
128,1,0.005,embeddim128_hiddendims1_lr5e-3,mae,0.4963450789451599,0.013628935149877012,0.016922558109456143
128,1,0.005,embeddim128_hiddendims1_lr5e-3,mse,0.5556771039962769,0.03107443380974183,0.03858400572612234
128,1,0.005,embeddim128_hiddendims1_lr5e-3,num_epochs,132.0,11.224972160321824,13.937643812311167
128,1,0.005,embeddim128_hiddendims1_lr5e-3,r2,0.8549026846885681,0.006775682984511795,0.008413121625110145
128,1,0.005,embeddim128_hiddendims1_lr5e-3,rmse,0.7452078580856323,0.020686968460960388,0.025686263969951308
128,1,0.005,embeddim128_hiddendims1_lr5e-3,time,36.30222943648696,3.331904508321368,4.1371058734354635
128,2,0.0001,embeddim128_hiddendims2_lr1e-4,best_epoch,294.8,4.086563348340511,5.074138586013449
128,2,0.0001,embeddim128_hiddendims2_lr1e-4,loss,0.5003812789916993,0.024064578265318597,0.02988012046400294
128,2,0.0001,embeddim128_hiddendims2_lr1e-4,mae,0.5132087826728821,0.00873973283374159,0.010851811613576333
128,2,0.0001,embeddim128_hiddendims2_lr1e-4,mse,0.5893290519714356,0.018353513149489898,0.022788896518281032
128,2,0.0001,embeddim128_hiddendims2_lr1e-4,num_epochs,299.0,0.0,0.0
128,2,0.0001,embeddim128_hiddendims2_lr1e-4,r2,0.8460876941680908,0.003430066859243022,0.004258990530553926
128,2,0.0001,embeddim128_hiddendims2_lr1e-4,rmse,0.7676034212112427,0.011938583148396254,0.014823708884925792
128,2,0.0001,embeddim128_hiddendims2_lr1e-4,time,127.91765097789467,1.4816558989234812,1.8397187874195258
128,2,0.0005,embeddim128_hiddendims2_lr5e-4,best_epoch,157.8,5.974947698515865,7.418877448397598
128,2,0.0005,embeddim128_hiddendims2_lr5e-4,loss,0.332101109623909,0.015078399980793116,0.01872230640666718
128,2,0.0005,embeddim128_hiddendims2_lr5e-4,mae,0.5005826652050018,0.006412877681454269,0.007962639341946192
128,2,0.0005,embeddim128_hiddendims2_lr5e-4,mse,0.5671384334564209,0.016797551011001634,0.02085691434835201
128,2,0.0005,embeddim128_hiddendims2_lr5e-4,num_epochs,184.8,11.987493482792809,14.884439086286111
128,2,0.0005,embeddim128_hiddendims2_lr5e-4,r2,0.8518676519393921,0.0037977343455446364,0.004715510011604717
128,2,0.0005,embeddim128_hiddendims2_lr5e-4,rmse,0.7530202150344849,0.011123793582035075,0.013812014014263066
128,2,0.0005,embeddim128_hiddendims2_lr5e-4,time,78.98648416809738,4.640511435522125,5.761955982740703
128,2,0.001,embeddim128_hiddendims2_lr1e-3,best_epoch,98.0,16.34013463836819,20.288956906264104
128,2,0.001,embeddim128_hiddendims2_lr1e-3,loss,0.29835137277841567,0.038124802595382055,0.047338194821311415
128,2,0.001,embeddim128_hiddendims2_lr1e-3,mae,0.5015200793743133,0.01047397407659737,0.013005156529030483
128,2,0.001,embeddim128_hiddendims2_lr1e-3,mse,0.5660861134529114,0.025659489451934005,0.03186046426475575
128,2,0.001,embeddim128_hiddendims2_lr1e-3,num_epochs,137.8,18.376615575235824,22.817581968600926
128,2,0.001,embeddim128_hiddendims2_lr1e-3,r2,0.8521515250205993,0.006056029218078004,0.007519553452157556
128,2,0.001,embeddim128_hiddendims2_lr1e-3,rmse,0.7522332549095154,0.01700211628943743,0.021110915689868257
128,2,0.001,embeddim128_hiddendims2_lr1e-3,time,59.149150888994335,8.340203605174091,10.35573055423393
128,2,0.005,embeddim128_hiddendims2_lr5e-3,best_epoch,131.6,22.108821768696767,27.451728032894497
128,2,0.005,embeddim128_hiddendims2_lr5e-3,loss,0.08654221221804617,0.011635973763364817,0.014447969706013686
128,2,0.005,embeddim128_hiddendims2_lr5e-3,mae,0.49159926176071167,0.011085614359741874,0.013764608248462167
128,2,0.005,embeddim128_hiddendims2_lr5e-3,mse,0.5525808930397034,0.02137818849073565,0.02654452699576057
128,2,0.005,embeddim128_hiddendims2_lr5e-3,num_epochs,155.6,14.741099009232657,18.303491933721403
128,2,0.005,embeddim128_hiddendims2_lr5e-3,r2,0.8556926369667053,0.004321654248165769,0.005366042492631793
128,2,0.005,embeddim128_hiddendims2_lr5e-3,rmse,0.7432467818260193,0.014366492739422115,0.017838356814996237
128,2,0.005,embeddim128_hiddendims2_lr5e-3,time,66.95729425027966,5.590930629707506,6.9420572793625235
128,3,0.0001,embeddim128_hiddendims3_lr1e-4,best_epoch,295.8,2.2803508501982743,2.8314295539645498
128,3,0.0001,embeddim128_hiddendims3_lr1e-4,loss,0.5000134259462357,0.023480506642295854,0.029154899757323167
128,3,0.0001,embeddim128_hiddendims3_lr1e-4,mae,0.5083429694175721,0.006856291635604459,0.008513210485115679
128,3,0.0001,embeddim128_hiddendims3_lr1e-4,mse,0.5836712002754212,0.01739186064300153,0.021594847222192005
128,3,0.0001,embeddim128_hiddendims3_lr1e-4,num_epochs,299.0,0.0,0.0
128,3,0.0001,embeddim128_hiddendims3_lr1e-4,r2,0.8475526571273804,0.003791008497654271,0.004707158768421853
128,3,0.0001,embeddim128_hiddendims3_lr1e-4,rmse,0.7639163374900818,0.011347436797165246,0.014089703742932738
128,3,0.0001,embeddim128_hiddendims3_lr1e-4,time,173.49306200891732,1.4221661586856222,1.7658525187036818
128,3,0.0005,embeddim128_hiddendims3_lr5e-4,best_epoch,150.8,23.091123835794562,28.67141714497098
128,3,0.0005,embeddim128_hiddendims3_lr5e-4,loss,0.3470952928066254,0.0327336346207928,0.040644175638994806
128,3,0.0005,embeddim128_hiddendims3_lr5e-4,mae,0.5019689977169037,0.005739221194192759,0.00712618433455716
128,3,0.0005,embeddim128_hiddendims3_lr5e-4,mse,0.5750619292259216,0.01771633723914039,0.021997738129877337
128,3,0.0005,embeddim128_hiddendims3_lr5e-4,num_epochs,183.6,10.4546640309481,12.981179940544125
128,3,0.0005,embeddim128_hiddendims3_lr5e-4,r2,0.8497885584831237,0.0044761660782239605,0.005557894269311629
128,3,0.0005,embeddim128_hiddendims3_lr5e-4,rmse,0.7582566618919373,0.011660351882299053,0.014478239138638247
128,3,0.0005,embeddim128_hiddendims3_lr5e-4,time,106.69743494130671,6.251819338889299,7.762658996372922
128,3,0.001,embeddim128_hiddendims3_lr1e-3,best_epoch,122.2,31.95622005181464,39.67888795701553
128,3,0.001,embeddim128_hiddendims3_lr1e-3,loss,0.2763053834438324,0.05370381912407443,0.06668209877241014
128,3,0.001,embeddim128_hiddendims3_lr1e-3,mae,0.501934003829956,0.009316872354953687,0.011568424979005926
128,3,0.001,embeddim128_hiddendims3_lr1e-3,mse,0.5743496894836426,0.01830875890056546,0.02273332677862488
128,3,0.001,embeddim128_hiddendims3_lr1e-3,num_epochs,146.4,21.53601634471891,26.740496159965346
128,3,0.001,embeddim128_hiddendims3_lr1e-3,r2,0.8499934792518615,0.003835292274297757,0.004762144339584556
128,3,0.001,embeddim128_hiddendims3_lr1e-3,rmse,0.757780933380127,0.012131723387360932,0.015063524166252704
128,3,0.001,embeddim128_hiddendims3_lr1e-3,time,85.11616828776896,11.803971901296208,14.656566945648361
128,3,0.005,embeddim128_hiddendims3_lr5e-3,best_epoch,130.8,13.827508813954886,17.169119879133042
128,3,0.005,embeddim128_hiddendims3_lr5e-3,loss,0.08942587971687313,0.00895207857869263,0.011115473680253786
128,3,0.005,embeddim128_hiddendims3_lr5e-3,mae,0.5044216752052307,0.00477494832594139,0.005928881429604761
128,3,0.005,embeddim128_hiddendims3_lr5e-3,mse,0.5784350156784057,0.017633300989588985,0.0218946350082635
128,3,0.005,embeddim128_hiddendims3_lr5e-3,num_epochs,160.0,12.144957801491117,15.07995686181549
128,3,0.005,embeddim128_hiddendims3_lr5e-3,r2,0.8488976836204529,0.004883554778867058,0.006063734152175203
128,3,0.005,embeddim128_hiddendims3_lr5e-3,rmse,0.7604780435562134,0.011627770464163302,0.01443778396472866
128,3,0.005,embeddim128_hiddendims3_lr5e-3,time,93.47591576911509,6.902363472935254,8.570416226860424
128,4,0.0001,embeddim128_hiddendims4_lr1e-4,best_epoch,289.0,6.595452979136466,8.18933651603952
128,4,0.0001,embeddim128_hiddendims4_lr1e-4,loss,0.506804820895195,0.02184945779376538,0.02712968512279117
128,4,0.0001,embeddim128_hiddendims4_lr1e-4,mae,0.5096878409385681,0.005809954284056173,0.0072140110657223045
128,4,0.0001,embeddim128_hiddendims4_lr1e-4,mse,0.586890709400177,0.013166953432993055,0.016348932043772975
128,4,0.0001,embeddim128_hiddendims4_lr1e-4,num_epochs,299.0,0.0,0.0
128,4,0.0001,embeddim128_hiddendims4_lr1e-4,r2,0.8467138171195984,0.002202637944655339,0.0027349362369560692
128,4,0.0001,embeddim128_hiddendims4_lr1e-4,rmse,0.7660494208335876,0.008588604226664584,0.010664160663070129
128,4,0.0001,embeddim128_hiddendims4_lr1e-4,time,219.90135459676384,1.1994932030524543,1.4893675263203459
128,4,0.0005,embeddim128_hiddendims4_lr5e-4,best_epoch,131.6,15.02664300500947,18.658041633180716
128,4,0.0005,embeddim128_hiddendims4_lr5e-4,loss,0.3688427925109863,0.0324714589340394,0.04031864152754876
128,4,0.0005,embeddim128_hiddendims4_lr5e-4,mae,0.5034197092056274,0.007482691252317914,0.009290988337677403
128,4,0.0005,embeddim128_hiddendims4_lr5e-4,mse,0.5749039053916931,0.019712728508306212,0.024476585295128854
128,4,0.0005,embeddim128_hiddendims4_lr5e-4,num_epochs,170.2,10.66302021005306,13.23988830694205
128,4,0.0005,embeddim128_hiddendims4_lr5e-4,r2,0.8498503923416137,0.004173710183300906,0.005182345673541176
128,4,0.0005,embeddim128_hiddendims4_lr5e-4,rmse,0.7581358909606933,0.012936750753790605,0.016063097664717235
128,4,0.0005,embeddim128_hiddendims4_lr5e-4,time,124.7469071470201,8.667086611584637,10.761609414918516
128,4,0.001,embeddim128_hiddendims4_lr1e-3,best_epoch,123.6,17.169740825067805,21.31904904097612
128,4,0.001,embeddim128_hiddendims4_lr1e-3,loss,0.2679584294557571,0.031733501196980846,0.039402345973247245
128,4,0.001,embeddim128_hiddendims4_lr1e-3,mae,0.5014658987522125,0.007689252125793002,0.009547467537708963
128,4,0.001,embeddim128_hiddendims4_lr1e-3,mse,0.5751419544219971,0.019038315766402063,0.02363919127357659
128,4,0.001,embeddim128_hiddendims4_lr1e-3,num_epochs,154.6,15.709869509324385,19.506379386207158
128,4,0.001,embeddim128_hiddendims4_lr1e-3,r2,0.8497863292694092,0.004040658738488224,0.0050171404846082865
128,4,0.001,embeddim128_hiddendims4_lr1e-3,rmse,0.7582987070083618,0.012500624911427847,0.015521575907569108
128,4,0.001,embeddim128_hiddendims4_lr1e-3,time,113.76366738379002,11.57289319774269,14.369644838694361
128,4,0.005,embeddim128_hiddendims4_lr5e-3,best_epoch,68.2,39.78944583680451,49.405122404038906
128,4,0.005,embeddim128_hiddendims4_lr5e-3,loss,0.19267576262354846,0.10033991090927787,0.12458845495902368
128,4,0.005,embeddim128_hiddendims4_lr5e-3,mae,0.5767545580863953,0.023730365410648505,0.02946514039462217
128,4,0.005,embeddim128_hiddendims4_lr5e-3,mse,0.7235249042510986,0.05776742974181412,0.0717277377791761
128,4,0.005,embeddim128_hiddendims4_lr5e-3,num_epochs,109.6,23.70232056149777,29.430318115096664
128,4,0.005,embeddim128_hiddendims4_lr5e-3,r2,0.8110461473464966,0.01443572872971712,0.017924324651525544
128,4,0.005,embeddim128_hiddendims4_lr5e-3,rmse,0.8500367283821106,0.034685748994121426,0.04306804577673307
128,4,0.005,embeddim128_hiddendims4_lr5e-3,time,80.75817706249654,17.286833208752252,21.46443843826097
256,0,0.0001,embeddim256_hiddendims0_lr1e-4,best_epoch,202.2,89.85098775194406,111.5647366946365
256,0,0.0001,embeddim256_hiddendims0_lr1e-4,loss,0.6627175688743592,0.1276741203746889,0.15852835877158516
256,0,0.0001,embeddim256_hiddendims0_lr1e-4,mae,0.5656391382217407,0.01243624749280947,0.015441640784573371
256,0,0.0001,embeddim256_hiddendims0_lr1e-4,mse,0.7006417512893677,0.034052386320808786,0.0422816221474747
256,0,0.0001,embeddim256_hiddendims0_lr1e-4,num_epochs,222.2,80.84367631423005,100.380682361818
256,0,0.0001,embeddim256_hiddendims0_lr1e-4,r2,0.8170268774032593,0.007633355191640939,0.009478062326962376
256,0,0.0001,embeddim256_hiddendims0_lr1e-4,rmse,0.8368444681167603,0.02040487132317503,0.025335994109966883
256,0,0.0001,embeddim256_hiddendims0_lr1e-4,time,33.525725385174155,12.31736082982719,15.294023495281692
256,0,0.0005,embeddim256_hiddendims0_lr5e-4,best_epoch,133.4,73.21065496223893,90.90303455153001
256,0,0.0005,embeddim256_hiddendims0_lr5e-4,loss,0.439706115424633,0.11690054658645144,0.14515120006673896
256,0,0.0005,embeddim256_hiddendims0_lr5e-4,mae,0.5648041605949402,0.013027938909675928,0.016176322714942633
256,0,0.0005,embeddim256_hiddendims0_lr5e-4,mse,0.6991834163665771,0.03558663735352605,0.04418664641900669
256,0,0.0005,embeddim256_hiddendims0_lr5e-4,num_epochs,156.8,64.13813218359262,79.63800964440128
256,0,0.0005,embeddim256_hiddendims0_lr5e-4,r2,0.8174092411994934,0.008057247260769585,0.010004393848323509
256,0,0.0005,embeddim256_hiddendims0_lr5e-4,rmse,0.8359535455703735,0.021362698238235275,0.026525293306907775
256,0,0.0005,embeddim256_hiddendims0_lr5e-4,time,22.611004389822483,9.238337991454015,11.470911687226547
256,0,0.001,embeddim256_hiddendims0_lr1e-3,best_epoch,98.2,33.781651824622195,41.945460870487956
256,0,0.001,embeddim256_hiddendims0_lr1e-3,loss,0.3471190184354782,0.06243594106224654,0.07752446021096375
256,0,0.001,embeddim256_hiddendims0_lr1e-3,mae,0.564608347415924,0.012866530650296727,0.015975907890258753
256,0,0.001,embeddim256_hiddendims0_lr1e-3,mse,0.6990780353546142,0.03472139961478728,0.043112311868927514
256,0,0.001,embeddim256_hiddendims0_lr1e-3,num_epochs,124.0,24.20743687382041,30.057502855013137
256,0,0.001,embeddim256_hiddendims0_lr1e-3,r2,0.8174368977546692,0.007791409166243467,0.009674312256999348
256,0,0.001,embeddim256_hiddendims0_lr1e-3,rmse,0.8359012961387634,0.020828449792946097,0.02586193624629586
256,0,0.001,embeddim256_hiddendims0_lr1e-3,time,18.000128135085106,3.5437332209123555,4.400125959645547
256,0,0.005,embeddim256_hiddendims0_lr5e-3,best_epoch,298.0,1.4142135623730951,1.755978066170169
256,0,0.005,embeddim256_hiddendims0_lr5e-3,loss,0.0463716737926006,0.0021352008950008706,0.0026512020802550405
256,0,0.005,embeddim256_hiddendims0_lr5e-3,mae,0.5500691413879395,0.010214178632610336,0.012682577879334413
256,0,0.005,embeddim256_hiddendims0_lr5e-3,mse,0.6643497228622437,0.025279499558428817,0.031388644494309066
256,0,0.005,embeddim256_hiddendims0_lr5e-3,num_epochs,299.0,0.0,0.0
256,0,0.005,embeddim256_hiddendims0_lr5e-3,r2,0.8264992475509644,0.005212577181445335,0.0064722694240591325
256,0,0.005,embeddim256_hiddendims0_lr5e-3,rmse,0.8149591445922851,0.015463221913385372,0.019200125946086173
256,0,0.005,embeddim256_hiddendims0_lr5e-3,time,44.1840656273067,1.0007655855229558,1.2426145981851666
256,1,0.0001,embeddim256_hiddendims1_lr1e-4,best_epoch,294.0,3.2403703492039306,4.023451203453487
256,1,0.0001,embeddim256_hiddendims1_lr1e-4,loss,0.5128799647092819,0.021603261060740456,0.02682399150291874
256,1,0.0001,embeddim256_hiddendims1_lr1e-4,mae,0.5250194549560547,0.0077110610586551,0.00957454690448305
256,1,0.0001,embeddim256_hiddendims1_lr1e-4,mse,0.611064612865448,0.018986537091049714,0.0235748995565169
256,1,0.0001,embeddim256_hiddendims1_lr1e-4,num_epochs,299.0,0.0,0.0
256,1,0.0001,embeddim256_hiddendims1_lr1e-4,r2,0.8403988718986511,0.0041616296288360406,0.005167345683983817
256,1,0.0001,embeddim256_hiddendims1_lr1e-4,rmse,0.7816312193870545,0.012106377218050222,0.01503205274032722
256,1,0.0001,embeddim256_hiddendims1_lr1e-4,time,126.65117800422013,1.7758855042678734,2.205053095581361
256,1,0.0005,embeddim256_hiddendims1_lr5e-4,best_epoch,225.0,36.952672433803755,45.88280299847088
256,1,0.0005,embeddim256_hiddendims1_lr5e-4,loss,0.2669717028737068,0.026001313785169917,0.03228489523304479
256,1,0.0005,embeddim256_hiddendims1_lr5e-4,mae,0.4955574631690979,0.006707540232774584,0.008328511223539491
256,1,0.0005,embeddim256_hiddendims1_lr5e-4,mse,0.5558647632598877,0.019325883418674108,0.023996253674450775
256,1,0.0005,embeddim256_hiddendims1_lr5e-4,num_epochs,258.6,28.970674828177543,35.97184393781614
256,1,0.0005,embeddim256_hiddendims1_lr5e-4,r2,0.8548125386238098,0.004549638074351457,0.00564912180177931
256,1,0.0005,embeddim256_hiddendims1_lr5e-4,rmse,0.7454738259315491,0.012920185687612676,0.01604252941841623
256,1,0.0005,embeddim256_hiddendims1_lr5e-4,time,109.92197778075933,11.505414515347912,14.285858988118537
256,1,0.001,embeddim256_hiddendims1_lr1e-3,best_epoch,138.2,27.95889840462246,34.715557578456426
256,1,0.001,embeddim256_hiddendims1_lr1e-3,loss,0.24272280782461167,0.029454307901570536,0.03657235371338887
256,1,0.001,embeddim256_hiddendims1_lr1e-3,mae,0.49677144885063174,0.005189197320098005,0.006443239491941138
256,1,0.001,embeddim256_hiddendims1_lr1e-3,mse,0.5575990796089172,0.0169541127308979,0.02105131139944408
256,1,0.001,embeddim256_hiddendims1_lr1e-3,num_epochs,176.6,31.793081008294873,39.47632407997565
256,1,0.001,embeddim256_hiddendims1_lr1e-3,r2,0.8543521881103515,0.004193746779444252,0.005207224393618915
256,1,0.001,embeddim256_hiddendims1_lr1e-3,rmse,0.7466566681861877,0.011340751429202763,0.014081402762218989
256,1,0.001,embeddim256_hiddendims1_lr1e-3,time,75.37935219295323,12.966331171799698,16.099826604810946
256,1,0.005,embeddim256_hiddendims1_lr5e-3,best_epoch,123.8,22.44326179502436,27.866990173143787
256,1,0.005,embeddim256_hiddendims1_lr5e-3,loss,0.09160530790686607,0.015098108594420848,0.018746777882663244
256,1,0.005,embeddim256_hiddendims1_lr5e-3,mae,0.4950155377388,0.014974072516386694,0.01859276675008987
256,1,0.005,embeddim256_hiddendims1_lr5e-3,mse,0.5518254280090332,0.03076970404748141,0.03820563375114238
256,1,0.005,embeddim256_hiddendims1_lr5e-3,num_epochs,153.2,10.825894882179487,13.442123923540676
256,1,0.005,embeddim256_hiddendims1_lr5e-3,r2,0.8559195637702942,0.00641975454532081,0.007971178096229844
256,1,0.005,embeddim256_hiddendims1_lr5e-3,rmse,0.7426197767257691,0.020655350633509557,0.025647005251904158
256,1,0.005,embeddim256_hiddendims1_lr5e-3,time,65.16025654114783,4.1568319789839165,5.1613886148864445
256,2,0.0001,embeddim256_hiddendims2_lr1e-4,best_epoch,292.8,4.147288270665548,5.149538535858164
256,2,0.0001,embeddim256_hiddendims2_lr1e-4,loss,0.5055105566978455,0.028304077292911133,0.035144153776984474
256,2,0.0001,embeddim256_hiddendims2_lr1e-4,mae,0.510222065448761,0.00730872819056763,0.009074984666884774
256,2,0.0001,embeddim256_hiddendims2_lr1e-4,mse,0.5865638852119446,0.017275962683134312,0.021450940897959625
256,2,0.0001,embeddim256_hiddendims2_lr1e-4,num_epochs,299.0,0.0,0.0
256,2,0.0001,embeddim256_hiddendims2_lr1e-4,r2,0.8467997670173645,0.003621951395044236,0.004497246650470336
256,2,0.0001,embeddim256_hiddendims2_lr1e-4,rmse,0.7658084034919739,0.011257236440593385,0.013977705207552323
256,2,0.0001,embeddim256_hiddendims2_lr1e-4,time,210.581500845775,1.7278947235201032,2.145464670881171
256,2,0.0005,embeddim256_hiddendims2_lr5e-4,best_epoch,156.4,27.808272150566996,34.52853038161147
256,2,0.0005,embeddim256_hiddendims2_lr5e-4,loss,0.33608063161373136,0.036187899492708286,0.044933211970712233
256,2,0.0005,embeddim256_hiddendims2_lr5e-4,mae,0.49941409230232237,0.007018485309815766,0.008714600531120243
256,2,0.0005,embeddim256_hiddendims2_lr5e-4,mse,0.5663711547851562,0.019948678471078684,0.024769555869280972
256,2,0.0005,embeddim256_hiddendims2_lr5e-4,num_epochs,186.0,25.563646062328434,31.7414589784167
256,2,0.0005,embeddim256_hiddendims2_lr5e-4,r2,0.8520665645599366,0.004787342633542402,0.005944270995135621
256,2,0.0005,embeddim256_hiddendims2_lr5e-4,rmse,0.7524831652641296,0.013239333287359729,0.016438803503135303
256,2,0.0005,embeddim256_hiddendims2_lr5e-4,time,131.71907876878976,18.871998163697594,23.43268069403089
256,2,0.001,embeddim256_hiddendims2_lr1e-3,best_epoch,121.8,33.402095742632675,41.474179748182294
256,2,0.001,embeddim256_hiddendims2_lr1e-3,loss,0.26733107715845106,0.050057342254176594,0.06215439972277525
256,2,0.001,embeddim256_hiddendims2_lr1e-3,mae,0.49774705767631533,0.009363487263877547,0.011626305033196243
256,2,0.001,embeddim256_hiddendims2_lr1e-3,mse,0.5620273113250732,0.023640162936073197,0.029353139229393144
256,2,0.001,embeddim256_hiddendims2_lr1e-3,num_epochs,158.4,25.64761197460691,31.84571642876922
256,2,0.001,embeddim256_hiddendims2_lr1e-3,r2,0.8532049417495727,0.005696447998946391,0.007073074397931621
256,2,0.001,embeddim256_hiddendims2_lr1e-3,rmse,0.7495530247688293,0.01571587152196816,0.0195138318692237
256,2,0.001,embeddim256_hiddendims2_lr1e-3,time,111.09566905498505,17.625787289399284,21.885305517244642
256,2,0.005,embeddim256_hiddendims2_lr5e-3,best_epoch,164.4,14.656056768449009,18.19789804501377
256,2,0.005,embeddim256_hiddendims2_lr5e-3,loss,0.07387296557426451,0.004696411238842266,0.00583136475602999
256,2,0.005,embeddim256_hiddendims2_lr5e-3,mae,0.4997421860694885,0.01431838374071944,0.017778621603317522
256,2,0.005,embeddim256_hiddendims2_lr5e-3,mse,0.5690086960792542,0.02878683182837549,0.035743572703640134
256,2,0.005,embeddim256_hiddendims2_lr5e-3,num_epochs,197.0,10.95445115010332,13.601747613165138
