norm_class,libnorm,znorm,learnable,config,metric,mean,sd,ci
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,mae,0.644112515449524,0.030008438446534936,0.03726039766137621
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,mse,0.9720352292060852,0.09982896993485303,0.12395403794587322
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,nb,18.965258026123045,2.614702706973069,3.2465822172543923
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,num_epochs,229.0,97.46794344808964,121.0224363584536
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,r2,0.7458989262580872,0.02262945512813701,0.028098179731575332
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,rmse,0.9848893404006958,0.05035130494546988,0.06251940261336919
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,time,63.09395031556487,25.806832094038903,32.04341431885762
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,best_epoch,209.6,41.620908207294086,51.67918329354073
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,loss,18.919735717773438,2.6406155134093225,3.2787572160987115
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,mae,0.6555009722709656,0.04706727522577226,0.05844174114138947
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,mse,1.0194380760192872,0.11909305066403783,0.14787355344579292
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,nb,18.912560081481935,2.637202156208214,3.274518973349085
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,num_epochs,227.0,59.43904440685432,73.80332152762597
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,r2,0.7335295796394348,0.027841020292500223,0.03456919257045802
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,rmse,1.0082937836647035,0.05896743530062311,0.07321774147919359
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,time,63.91206219047308,16.119428329602354,20.01491382849312
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,best_epoch,272.2,59.92662179699436,74.408728819301
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,loss,20251.99736328125,9105.59235876726,11306.08621420062
